Application_ID,Customer_ID,Application_Date,Loan_Amount,Loan_Type,Channel,Status,Decision_Time_Hours
14020,2987,2023-05-02,4368082,Mortgage,Online,Approved,51
14021,2089,2022-12-28,349277,SME,Online,Rejected,34
14022,1156,2021-07-16,340841,SME,Online,Approved,38
14023,2232,2023-10-25,694693,SME,Online,Approved,38
14024,1727,2021-12-27,2573317,Personal,Branch,Approved,64
14025,561,2023-06-21,4385103,Mortgage,Online,Approved,39
14026,1953,2025-03-11,3988250,SME,Online,Rejected,56
14027,1772,2021-04-20,1832774,SME,Branch,Approved,57
14028,1871,2024-08-01,4272347,Mortgage,Online,Approved,42
14029,1604,2024-10-19,540746,Personal,Branch,Rejected,23
14030,2530,2022-07-13,3569168,SME,Online,Approved,20
14031,1469,2024-09-20,2524013,Mortgage,Online,Approved,51
14032,2977,2021-02-20,2199535,Personal,Online,Approved,55
14033,1059,2025-03-04,698651,SME,Branch,Approved,77
14034,386,2021-01-12,1798766,Mortgage,Branch,Rejected,76
14035,2055,2025-09-20,653072,Mortgage,Online,Approved,48
14036,1584,2025-11-12,2063799,Personal,Online,Rejected,37
14037,838,2023-04-21,1968643,Mortgage,Online,Approved,57
14038,2446,2021-03-07,1093233,SME,Online,Approved,56
14039,1067,2025-05-25,727645,Mortgage,Branch,Approved,53
14040,1920,2024-10-03,608638,SME,Branch,Approved,28
14041,1709,2023-08-13,1196680,Mortgage,Online,Rejected,53
14042,2217,2022-05-15,2563910,Mortgage,Online,Approved,47
14043,2531,2024-12-02,2954194,Mortgage,Online,Approved,51
14044,2392,2025-08-29,406177,Personal,Online,Approved,43
14045,823,2024-01-26,883958,SME,Online,Rejected,34
14046,1270,2022-07-04,4948838,Mortgage,Online,Approved,57
14047,1206,2022-05-17,3372484,Mortgage,Online,Rejected,48
14048,1112,2021-09-22,2622132,Personal,Online,Approved,59
14049,1296,2024-08-23,592891,Mortgage,Branch,Rejected,47
14050,757,2022-01-09,3845777,SME,Branch,Rejected,54
14051,1723,2025-08-11,4011332,SME,Online,Approved,32
14052,2644,2023-05-23,3936462,SME,Branch,Approved,52
14053,500,2021-07-29,4324513,Mortgage,Online,Approved,47
14054,42,2024-04-16,4668882,Personal,Online,Approved,46
14055,1288,2022-07-05,4587806,Personal,Online,Approved,61
14056,957,2021-06-15,4938954,SME,Online,Approved,55
14057,2822,2023-02-12,2944105,Mortgage,Online,Rejected,25
14058,2867,2024-07-02,2117563,SME,Branch,Rejected,59
14059,1928,2021-10-12,874042,Personal,Branch,Approved,56
14060,1199,2023-10-24,1695888,Mortgage,Online,Pending,48
14061,2918,2021-01-26,326386,SME,Branch,Approved,54
14062,2185,2024-03-28,3660188,Personal,Online,Approved,48
14063,682,2025-06-04,2336492,Personal,Branch,Approved,48
14064,2704,2023-06-12,1899382,Personal,Branch,Approved,38
14065,2038,2024-03-15,3046808,SME,Branch,Approved,49
14066,1032,2023-05-10,147639,Personal,Online,Approved,56
14067,2828,2021-11-11,2084188,SME,Branch,Approved,41
14068,698,2023-02-04,675582,SME,Online,Approved,42
14069,2908,2024-10-27,2169602,SME,Branch,Approved,50
14070,644,2023-02-07,2764894,Personal,Branch,Approved,62
14071,2727,2022-06-03,4265021,Personal,Branch,Approved,60
14072,1177,2023-05-04,202026,SME,Online,Approved,61
14073,431,2025-12-18,428361,Mortgage,Branch,Rejected,48
14074,658,2023-04-05,2401660,SME,Branch,Approved,43
14075,111,2021-08-02,2102009,Personal,Online,Approved,21
14076,1897,2025-02-15,1852270,Personal,Branch,Pending,53
14077,727,2024-11-01,1281854,SME,Branch,Approved,62
14078,368,2024-12-02,100218,SME,Branch,Rejected,52
14079,1117,2021-10-28,2026845,SME,Branch,Approved,56
14080,1826,2022-11-12,1316653,SME,Online,Rejected,46
14081,1554,2023-07-05,3237734,SME,Online,Rejected,70
14082,1570,2023-11-28,3770085,SME,Online,Approved,52
14083,699,2023-08-10,2820859,SME,Online,Approved,63
14084,851,2023-06-05,2865087,Personal,Branch,Approved,30
14085,687,2022-09-19,4700746,SME,Online,Approved,46
14086,1309,2022-01-21,707733,Mortgage,Branch,Approved,38
14087,179,2025-03-12,2967394,Mortgage,Online,Approved,48
14088,538,2025-03-20,561668,Mortgage,Branch,Approved,23
14089,2236,2023-08-31,3100337,Personal,Branch,Approved,63
14090,1601,2021-08-12,330124,Mortgage,Online,Rejected,49
14091,1422,2024-02-03,2549041,Mortgage,Branch,Approved,40
14092,2014,2023-09-04,2395433,Personal,Branch,Rejected,30
14093,2703,2023-12-31,106818,Mortgage,Branch,Rejected,55
14094,713,2021-02-02,2706614,Personal,Online,Rejected,48
14095,1429,2022-03-24,4191093,Mortgage,Branch,Rejected,63
14096,2728,2023-12-18,4873091,Personal,Branch,Pending,57
14097,1093,2025-03-12,657089,Mortgage,Branch,Rejected,34
14098,338,2021-05-08,973368,SME,Branch,Rejected,57
14099,2988,2022-12-28,4396491,SME,Branch,Pending,41
14100,2323,2023-07-01,4384938,Mortgage,Branch,Approved,60
14101,2368,2021-01-17,1402372,Personal,Branch,Approved,64
14102,195,2025-12-31,1906551,SME,Online,Rejected,46
14103,1771,2023-08-12,4653416,Mortgage,Online,Rejected,44
14104,2353,2025-07-02,1866828,Personal,Online,Rejected,26
14105,1863,2021-01-04,863184,Personal,Online,Approved,50
14106,2460,2022-11-21,3705266,Personal,Online,Rejected,42
14107,1086,2022-01-06,3828134,SME,Online,Rejected,50
14108,1503,2024-04-02,4874026,Mortgage,Online,Approved,40
14109,1495,2024-08-07,2921728,SME,Online,Approved,57
14110,1023,2022-12-24,183145,Mortgage,Online,Approved,49
14111,376,2025-07-15,4068359,Mortgage,Branch,Approved,46
14112,2682,2022-08-17,1835759,SME,Branch,Pending,49
14113,1030,2023-01-09,4412505,Personal,Branch,Approved,33
14114,1891,2024-12-24,3423529,SME,Online,Rejected,43
14115,160,2022-11-04,605576,Mortgage,Online,Approved,37
14116,747,2021-12-26,1930686,Personal,Online,Approved,29
14117,1578,2021-12-28,2729169,Personal,Branch,Approved,38
14118,2724,2025-10-10,2334818,SME,Branch,Approved,43
14119,763,2024-09-24,3830299,Personal,Branch,Approved,57
14120,1130,2023-09-12,1520042,Personal,Online,Approved,57
14121,1654,2021-01-04,365056,Personal,Branch,Approved,46
14122,1137,2022-10-06,3990107,SME,Online,Rejected,35
14123,120,2023-03-05,325809,SME,Online,Approved,30
14124,1632,2022-08-14,2860349,Mortgage,Branch,Approved,47
14125,2513,2024-09-22,3134214,SME,Branch,Rejected,48
14126,1405,2024-11-29,3966916,SME,Online,Rejected,56
14127,2545,2024-03-20,1363827,Mortgage,Online,Approved,39
14128,213,2024-01-20,1603550,Mortgage,Branch,Approved,22
14129,1082,2022-09-12,3183294,Personal,Online,Rejected,37
14130,1071,2022-12-12,4276951,Personal,Branch,Approved,60
14131,1166,2023-06-06,3319447,Personal,Online,Approved,68
14132,797,2021-05-19,4072494,Mortgage,Branch,Pending,58
14133,1027,2025-08-03,2704345,Personal,Branch,Approved,48
14134,1817,2021-09-03,1377927,SME,Online,Rejected,47
14135,1248,2021-10-26,3255000,Mortgage,Online,Approved,26
14136,135,2023-09-27,2074946,SME,Online,Rejected,61
14137,1753,2024-09-12,4816024,Personal,Online,Rejected,32
14138,2468,2025-04-09,3118399,Personal,Branch,Approved,37
14139,1966,2022-04-07,4391982,Personal,Branch,Approved,35
14140,1469,2025-08-29,3231826,SME,Online,Approved,42
14141,2794,2022-03-18,2917008,SME,Branch,Pending,44
14142,856,2023-12-13,619364,Mortgage,Online,Rejected,67
14143,2832,2022-02-25,158422,Mortgage,Branch,Rejected,48
14144,232,2024-01-12,3986212,Personal,Online,Approved,47
14145,2018,2022-06-19,1796009,SME,Online,Rejected,49
14146,364,2024-09-26,2884299,Personal,Branch,Approved,35
14147,298,2022-06-03,4451765,Personal,Branch,Approved,39
14148,1861,2025-04-24,331525,Mortgage,Online,Pending,23
14149,1783,2021-03-20,2499972,Personal,Branch,Rejected,49
14150,1576,2021-04-14,2054224,Personal,Online,Rejected,68
14151,2900,2025-03-27,2480476,Mortgage,Online,Approved,22
14152,489,2021-08-03,994961,Personal,Online,Approved,47
14153,2033,2025-10-04,1970105,Personal,Online,Rejected,50
14154,761,2023-06-14,3788875,Personal,Online,Approved,29
14155,2405,2023-01-19,4536330,Mortgage,Branch,Rejected,40
14156,570,2021-05-24,4102716,SME,Online,Rejected,63
14157,866,2023-04-28,4953179,Personal,Online,Pending,77
14158,2833,2023-01-02,2241172,Mortgage,Online,Approved,58
14159,910,2021-06-06,217770,Personal,Online,Approved,41
14160,1071,2023-02-16,3634466,SME,Online,Approved,29
14161,738,2025-02-08,2589978,SME,Branch,Approved,77
14162,2423,2022-04-18,4366133,SME,Branch,Rejected,62
14163,2015,2021-08-09,4214034,Personal,Online,Rejected,33
14164,2064,2022-08-23,214041,Mortgage,Online,Approved,34
14165,1446,2025-01-09,4568986,Personal,Online,Pending,37
14166,2904,2022-04-08,4642515,Mortgage,Online,Rejected,43
14167,2170,2025-07-18,1187562,Personal,Branch,Approved,51
14168,1378,2023-11-30,2490164,SME,Branch,Rejected,48
14169,142,2023-08-30,4604164,Mortgage,Online,Approved,40
14170,1844,2025-05-30,2946161,Personal,Online,Approved,47
14171,1417,2022-01-17,1766617,Mortgage,Online,Rejected,51
14172,2509,2022-02-20,693541,Personal,Branch,Approved,53
14173,589,2025-07-20,3371037,SME,Online,Approved,36
14174,2386,2022-11-21,4909585,Mortgage,Branch,Rejected,30
14175,1204,2021-06-07,3126093,SME,Online,Rejected,50
14176,1352,2025-02-25,743322,Personal,Branch,Approved,24
14177,2590,2022-01-23,2446580,Personal,Online,Rejected,65
14178,1289,2024-01-27,4382570,Personal,Online,Approved,53
14179,2278,2022-08-08,1527206,SME,Online,Approved,40
14180,224,2022-01-15,4682486,Personal,Online,Approved,53
14181,2823,2023-04-26,3624105,SME,Branch,Rejected,63
14182,2764,2024-11-21,2824046,Personal,Branch,Rejected,46
14183,2243,2022-05-15,760839,Personal,Online,Pending,52
14184,551,2025-01-04,3883185,Personal,Branch,Approved,47
14185,325,2022-04-02,2059106,Mortgage,Branch,Pending,69
14186,1394,2024-10-11,984725,Mortgage,Online,Pending,78
14187,1247,2025-06-22,1166955,Personal,Branch,Pending,51
14188,2905,2025-04-27,225499,Mortgage,Online,Approved,24
14189,2026,2023-03-14,4355577,Personal,Online,Rejected,59
14190,1307,2024-07-31,949323,SME,Online,Approved,53
14191,873,2022-02-10,4272006,Mortgage,Branch,Approved,51
14192,740,2022-04-10,4890625,Personal,Online,Rejected,51
14193,1397,2021-08-16,3843525,Mortgage,Online,Rejected,74
14194,547,2021-02-27,3901879,SME,Online,Approved,69
14195,2034,2024-02-06,2570522,SME,Branch,Approved,43
14196,2387,2021-08-15,2250380,Personal,Branch,Approved,48
14197,443,2025-07-31,3905026,Mortgage,Branch,Approved,28
14198,443,2022-04-09,1637734,Personal,Online,Approved,34
14199,2797,2021-05-14,1909690,SME,Online,Approved,57
14200,2766,2022-07-22,1762228,Mortgage,Online,Approved,52
14201,2729,2021-06-22,1116756,Mortgage,Online,Rejected,47
14202,2902,2025-10-15,1690981,Personal,Online,Approved,65
14203,2883,2025-05-19,4994231,Personal,Online,Rejected,33
14204,2004,2025-10-30,583870,Mortgage,Branch,Approved,35
14205,1528,2021-02-24,2268714,Mortgage,Online,Approved,60
14206,1647,2022-01-20,3424280,Mortgage,Online,Approved,65
14207,2164,2022-12-27,4311722,SME,Branch,Rejected,42
14208,922,2023-07-08,3028867,Mortgage,Branch,Approved,39
14209,2744,2023-02-18,3905810,Mortgage,Branch,Pending,46
14210,2882,2023-01-05,2657329,Mortgage,Branch,Approved,69
14211,2501,2023-04-15,4075743,SME,Branch,Rejected,43
14212,1921,2021-07-12,544849,SME,Branch,Approved,55
14213,1541,2024-09-28,4195483,Personal,Online,Approved,52
14214,1113,2023-04-29,4253165,SME,Branch,Approved,37
14215,564,2022-07-12,3084634,Mortgage,Online,Rejected,57
14216,1817,2024-04-13,1218964,SME,Branch,Approved,27
14217,2721,2021-01-28,1729736,Personal,Online,Pending,40
14218,1493,2022-05-16,789286,Mortgage,Branch,Approved,52
14219,525,2022-05-26,2925677,Personal,Online,Approved,45
14220,40,2024-06-25,3617490,SME,Online,Rejected,42
14221,295,2024-03-21,4500446,Personal,Online,Approved,30
14222,1585,2025-02-11,1330478,Personal,Branch,Approved,42
14223,1723,2021-09-19,3940096,Personal,Branch,Approved,63
14224,1987,2025-10-02,3775789,Mortgage,Online,Approved,53
14225,97,2025-05-27,3296087,SME,Branch,Approved,44
14226,2092,2024-08-28,3782964,Mortgage,Branch,Approved,41
14227,315,2025-11-25,2127376,Mortgage,Branch,Rejected,45
14228,841,2023-10-23,2882676,Mortgage,Branch,Rejected,45
14229,2521,2025-05-03,973270,Personal,Online,Approved,69
14230,305,2022-11-01,1868691,Personal,Online,Rejected,56
14231,664,2024-09-21,3734123,Mortgage,Branch,Approved,65
14232,956,2022-09-06,1963659,SME,Online,Rejected,46
14233,1389,2024-10-19,3763555,Personal,Branch,Rejected,68
14234,1766,2023-05-01,1161562,Mortgage,Branch,Rejected,47
14235,1868,2021-11-17,1356460,Personal,Branch,Rejected,50
14236,1454,2021-04-11,1668503,Mortgage,Online,Approved,65
14237,1420,2025-01-27,1104608,Personal,Branch,Rejected,36
14238,2979,2022-12-17,1401274,Mortgage,Branch,Approved,19
14239,1957,2023-10-15,790215,Mortgage,Branch,Approved,58
14240,2933,2025-11-14,1935974,Personal,Branch,Rejected,50
14241,2063,2021-03-28,3835561,Personal,Branch,Rejected,30
14242,2272,2024-11-23,1094905,Personal,Online,Rejected,39
14243,458,2023-07-02,2222060,Mortgage,Online,Pending,59
14244,1764,2023-06-18,1749286,Personal,Online,Rejected,47
14245,2351,2025-05-12,2531381,SME,Online,Approved,59
14246,259,2025-04-11,1302640,Mortgage,Online,Approved,68
14247,1511,2022-08-13,3947017,Personal,Online,Pending,32
14248,1931,2022-12-14,4334289,Mortgage,Branch,Rejected,53
14249,977,2022-12-31,1129020,Mortgage,Branch,Pending,64
14250,734,2023-01-17,3365668,Mortgage,Branch,Approved,53
14251,850,2022-07-09,2845747,Mortgage,Branch,Approved,30
14252,948,2025-02-11,3759130,SME,Branch,Approved,54
14253,964,2024-10-15,1715096,Mortgage,Online,Approved,57
14254,2035,2024-08-27,938513,Mortgage,Branch,Approved,19
14255,2684,2025-12-18,282518,Personal,Online,Approved,58
14256,1259,2025-11-28,1067194,Personal,Online,Rejected,59
14257,308,2024-05-15,378590,Personal,Branch,Approved,73
14258,1771,2021-12-06,2452598,Mortgage,Online,Rejected,34
14259,1659,2022-01-19,1491262,Personal,Branch,Approved,37
14260,2233,2021-08-30,406221,Mortgage,Branch,Approved,53
14261,1609,2025-08-13,3908405,SME,Branch,Approved,30
14262,1233,2021-04-21,1009535,Personal,Online,Approved,43
14263,1541,2025-11-13,3004057,Personal,Online,Rejected,43
14264,1219,2024-06-15,3064892,SME,Branch,Rejected,55
14265,387,2022-09-14,3160757,Mortgage,Branch,Rejected,37
14266,1600,2025-01-15,919997,Mortgage,Branch,Pending,36
14267,1001,2025-09-12,1386416,Personal,Online,Approved,39
14268,647,2021-05-07,2235824,SME,Online,Approved,64
14269,2652,2024-05-20,4021596,Mortgage,Branch,Approved,40
14270,676,2022-03-01,3500681,Mortgage,Online,Approved,46
14271,2507,2023-06-26,2160220,SME,Branch,Pending,53
14272,1788,2021-08-26,163287,SME,Branch,Rejected,44
14273,1980,2021-11-05,3681036,Personal,Branch,Approved,21
14274,309,2025-06-06,1552154,SME,Online,Approved,44
14275,2346,2022-07-26,2887619,Mortgage,Online,Approved,38
14276,2222,2024-07-12,634098,Personal,Branch,Approved,31
14277,1136,2024-11-08,375508,SME,Online,Approved,43
14278,1802,2021-11-16,3921078,SME,Online,Approved,40
14279,2561,2023-11-18,130156,Personal,Online,Approved,55
14280,820,2022-02-06,4612430,SME,Online,Rejected,49
14281,2671,2024-03-25,4609478,Personal,Branch,Approved,33
14282,2752,2025-11-26,2908511,Personal,Online,Pending,31
14283,2659,2025-02-19,784800,Personal,Online,Rejected,65
14284,2314,2023-07-29,2715905,SME,Branch,Approved,44
14285,1969,2024-08-01,2520871,SME,Online,Rejected,48
14286,229,2025-07-29,2098613,Mortgage,Branch,Approved,49
14287,2685,2024-03-05,1142686,Mortgage,Online,Approved,40
14288,1716,2025-01-24,2282136,Personal,Branch,Rejected,44
14289,1663,2021-08-21,1401813,SME,Online,Rejected,52
14290,1747,2025-03-16,4329413,Mortgage,Online,Approved,26
14291,1942,2021-03-28,4824855,SME,Online,Approved,53
14292,2596,2022-07-23,1072940,Personal,Branch,Approved,36
14293,402,2022-05-27,1874639,SME,Online,Approved,55
14294,86,2022-01-28,2709826,Mortgage,Online,Approved,44
14295,2916,2024-06-17,2902265,Mortgage,Branch,Approved,36
14296,389,2025-04-15,3652011,Personal,Branch,Approved,26
14297,799,2024-12-21,345999,SME,Branch,Approved,65
14298,2071,2023-05-12,2234148,SME,Online,Approved,54
14299,2321,2021-09-28,4967818,Mortgage,Online,Approved,34
14300,2885,2025-12-10,488372,SME,Online,Approved,58
14301,324,2022-04-11,3596542,SME,Branch,Approved,49
14302,1265,2024-03-16,680734,Personal,Branch,Pending,34
14303,1829,2025-02-12,1135662,Personal,Online,Approved,68
14304,2126,2024-07-12,2116715,SME,Online,Approved,48
14305,2188,2025-04-18,943129,SME,Online,Approved,49
14306,836,2025-04-04,1471660,Mortgage,Branch,Approved,57
14307,545,2025-03-15,3807688,SME,Online,Pending,55
14308,1768,2024-10-31,3317188,Mortgage,Online,Approved,24
14309,2556,2021-04-17,1313029,Personal,Branch,Approved,55
14310,607,2025-10-11,4493161,SME,Online,Approved,57
14311,638,2023-04-14,2354760,Mortgage,Online,Rejected,54
14312,912,2021-03-29,919440,SME,Branch,Approved,62
14313,1639,2023-01-09,195554,Mortgage,Online,Approved,48
14314,2758,2024-12-05,1302262,Mortgage,Branch,Approved,54
14315,1808,2025-07-20,3654688,SME,Branch,Approved,62
14316,257,2024-04-23,491027,SME,Online,Approved,23
14317,1034,2023-05-05,1394250,Mortgage,Branch,Approved,44
14318,370,2023-09-06,2367436,Personal,Online,Approved,41
14319,1232,2022-07-11,2683570,Mortgage,Branch,Approved,54
14320,105,2025-11-10,1053087,Personal,Branch,Approved,62
14321,2566,2023-11-07,3489611,Mortgage,Online,Rejected,55
14322,535,2021-03-09,4357782,Personal,Online,Pending,26
14323,1092,2021-10-09,658644,Personal,Branch,Rejected,51
14324,1872,2022-05-14,4623523,Mortgage,Branch,Rejected,22
14325,112,2022-06-25,3467171,SME,Branch,Approved,26
14326,2705,2022-05-13,3776863,Personal,Branch,Approved,39
14327,1178,2023-03-03,3264761,SME,Branch,Pending,64
14328,399,2023-09-30,1909512,Mortgage,Branch,Approved,32
14329,532,2024-08-20,3640148,SME,Online,Approved,54
14330,1421,2022-09-01,2619348,SME,Online,Rejected,41
14331,2899,2024-06-19,2512534,SME,Branch,Approved,68
14332,477,2025-09-05,3687703,Personal,Branch,Approved,62
14333,2860,2023-12-08,1207695,SME,Online,Approved,45
14334,911,2024-11-02,4257302,Mortgage,Online,Rejected,56
14335,2423,2024-04-21,214629,Personal,Branch,Rejected,57
14336,456,2025-12-21,1427572,Personal,Online,Rejected,59
14337,2307,2025-11-14,2752517,Mortgage,Online,Rejected,55
14338,1277,2024-02-04,3077515,SME,Branch,Approved,49
14339,1891,2023-04-07,1965546,SME,Online,Approved,50
14340,2308,2023-02-19,3904803,Personal,Online,Approved,51
14341,1006,2023-09-20,4104200,Personal,Branch,Approved,31
14342,2447,2022-03-26,2029302,SME,Branch,Approved,47
14343,1470,2024-08-05,184717,Mortgage,Online,Approved,44
14344,228,2021-09-17,4647596,SME,Branch,Approved,48
14345,536,2025-04-19,1859145,Mortgage,Branch,Rejected,37
14346,2204,2025-07-26,2543091,SME,Online,Pending,45
14347,1337,2025-12-16,2971209,SME,Online,Approved,47
14348,2462,2022-07-07,919359,SME,Online,Approved,43
14349,1507,2025-01-12,2648131,Mortgage,Online,Pending,53
14350,156,2025-09-10,354219,Mortgage,Online,Approved,50
14351,1578,2025-06-24,1862723,Personal,Online,Approved,14
14352,421,2021-08-08,2081991,Personal,Branch,Approved,61
14353,2813,2022-03-15,2332453,SME,Online,Rejected,53
14354,2258,2023-07-02,1396532,Mortgage,Online,Approved,42
14355,2195,2023-10-09,4539957,Personal,Branch,Approved,42
14356,251,2023-10-19,1659547,SME,Online,Rejected,56
14357,192,2024-06-25,4327838,Personal,Branch,Rejected,18
14358,2038,2025-04-16,141573,Mortgage,Online,Rejected,63
14359,2661,2022-08-23,2834976,SME,Branch,Rejected,67
14360,1451,2022-01-22,4355124,Personal,Online,Rejected,52
14361,498,2023-06-06,2806755,SME,Branch,Approved,54
14362,2466,2021-06-19,986028,Mortgage,Branch,Pending,52
14363,1369,2021-09-27,1981337,SME,Online,Approved,44
14364,2906,2025-02-23,2615980,Personal,Branch,Rejected,45
14365,2162,2024-08-25,1531236,Mortgage,Online,Approved,49
14366,1426,2025-10-28,3603715,Mortgage,Online,Approved,39
14367,874,2024-05-04,3315465,Personal,Branch,Approved,55
14368,2172,2021-02-11,3910809,Mortgage,Branch,Approved,35
14369,404,2024-08-10,457887,Personal,Branch,Rejected,36
14370,938,2022-11-22,2857232,SME,Online,Approved,44
14371,307,2025-05-08,280671,Personal,Online,Rejected,41
14372,519,2024-10-25,2515504,SME,Branch,Approved,51
