Log_ID,Timestamp,Action,User_Role,Data_Accessed,Compliance_Flag
53102,2021-03-24,VIEW,Analyst,PII,OK
53103,2022-05-20,UPDATE,Admin,PII,OK
53104,2024-01-28,VIEW,System,PII,OK
53105,2024-02-14,DATA_MASK,Analyst,Financial,OK
53106,2025-06-07,DATA_MASK,System,PII,OK
53107,2025-05-26,UPDATE,Admin,PII,OK
53108,2023-01-27,UPDATE,Admin,PII,OK
53109,2022-03-08,UPDATE,System,PII,OK
53110,2021-12-31,UPDATE,Analyst,Financial,OK
53111,2023-04-15,MODEL_RUN,System,PII,OK
53112,2021-11-16,VIEW,Analyst,PII,OK
53113,2025-01-07,DATA_MASK,Admin,PII,OK
53114,2023-07-02,VIEW,Analyst,Financial,OK
53115,2021-03-10,MODEL_RUN,Admin,PII,OK
53116,2023-11-12,MODEL_RUN,Admin,PII,OK
53117,2024-09-23,DATA_MASK,Admin,PII,OK
53118,2024-06-15,MODEL_RUN,Admin,Financial,OK
53119,2024-11-22,DATA_MASK,Analyst,Financial,OK
53120,2022-02-24,UPDATE,System,PII,OK
53121,2021-03-22,MODEL_RUN,System,PII,OK
53122,2024-08-19,VIEW,Analyst,PII,OK
53123,2022-10-26,UPDATE,Analyst,Financial,OK
53124,2024-04-13,VIEW,Analyst,PII,OK
53125,2023-11-14,VIEW,System,Financial,OK
53126,2021-09-24,MODEL_RUN,Analyst,Financial,OK
53127,2024-04-28,UPDATE,Analyst,Financial,Violation
53128,2022-06-25,MODEL_RUN,Admin,PII,OK
53129,2023-01-20,UPDATE,Analyst,Financial,OK
53130,2024-01-17,VIEW,Analyst,Financial,OK
53131,2025-07-14,UPDATE,Admin,PII,OK
53132,2025-07-30,VIEW,Admin,Financial,OK
53133,2022-09-02,DATA_MASK,Analyst,PII,OK
53134,2022-06-22,UPDATE,Analyst,Financial,OK
53135,2023-05-27,VIEW,Analyst,Financial,OK
53136,2023-10-29,MODEL_RUN,System,Financial,OK
53137,2021-03-29,VIEW,Admin,Financial,OK
53138,2022-11-12,MODEL_RUN,System,PII,OK
53139,2022-02-11,UPDATE,Analyst,Financial,OK
53140,2024-01-15,VIEW,Admin,Financial,OK
53141,2023-12-25,VIEW,Analyst,PII,OK
53142,2022-01-20,VIEW,Analyst,Financial,OK
53143,2024-04-29,DATA_MASK,Analyst,PII,OK
53144,2025-08-20,DATA_MASK,Admin,Financial,OK
53145,2022-12-21,VIEW,Analyst,PII,OK
53146,2021-02-21,VIEW,Analyst,Financial,OK
53147,2024-05-03,UPDATE,Admin,PII,OK
53148,2022-12-01,DATA_MASK,Analyst,Financial,OK
53149,2025-08-10,MODEL_RUN,System,PII,OK
53150,2022-10-10,MODEL_RUN,Admin,Financial,OK
53151,2023-04-22,UPDATE,Admin,PII,Violation
53152,2022-03-26,MODEL_RUN,Analyst,Financial,OK
53153,2024-12-18,VIEW,Analyst,Financial,OK
53154,2021-03-02,VIEW,System,PII,OK
53155,2023-11-22,UPDATE,Analyst,Financial,OK
53156,2025-04-30,DATA_MASK,System,Financial,OK
53157,2024-06-02,UPDATE,System,PII,Violation
53158,2023-02-12,UPDATE,System,PII,OK
53159,2023-11-21,UPDATE,System,PII,OK
53160,2024-01-25,UPDATE,Analyst,PII,OK
53161,2023-11-11,MODEL_RUN,System,PII,OK
53162,2025-03-29,DATA_MASK,Analyst,Financial,OK
53163,2021-09-13,VIEW,Admin,PII,OK
53164,2024-01-30,DATA_MASK,Admin,Financial,OK
53165,2021-12-21,UPDATE,System,Financial,OK
53166,2023-12-14,DATA_MASK,System,PII,OK
53167,2022-09-30,VIEW,Analyst,PII,OK
53168,2024-10-28,DATA_MASK,Admin,Financial,OK
53169,2022-11-18,DATA_MASK,System,PII,OK
53170,2025-04-08,UPDATE,System,PII,OK
53171,2021-02-22,UPDATE,System,Financial,OK
53172,2024-07-16,DATA_MASK,Analyst,PII,OK
53173,2023-08-17,MODEL_RUN,System,Financial,OK
53174,2022-09-28,UPDATE,System,Financial,OK
53175,2023-05-04,UPDATE,System,Financial,OK
53176,2021-05-23,UPDATE,System,PII,OK
53177,2023-12-23,UPDATE,System,PII,OK
53178,2023-07-22,VIEW,Analyst,PII,OK
53179,2023-11-08,UPDATE,Admin,Financial,OK
53180,2022-06-23,MODEL_RUN,System,PII,OK
53181,2022-12-12,VIEW,System,Financial,OK
53182,2025-02-27,UPDATE,Analyst,PII,OK
53183,2022-09-02,MODEL_RUN,Analyst,Financial,OK
53184,2024-07-20,MODEL_RUN,System,Financial,OK
53185,2024-07-25,MODEL_RUN,System,PII,OK
53186,2025-08-13,UPDATE,Admin,Financial,OK
53187,2025-11-26,VIEW,Admin,Financial,OK
53188,2023-09-21,UPDATE,Admin,PII,OK
53189,2025-10-20,VIEW,System,Financial,OK
53190,2024-04-08,VIEW,Admin,Financial,OK
53191,2023-03-04,MODEL_RUN,Analyst,PII,OK
53192,2022-02-08,MODEL_RUN,System,Financial,OK
53193,2022-11-13,VIEW,Analyst,Financial,OK
53194,2025-09-21,VIEW,Admin,Financial,OK
53195,2021-09-10,MODEL_RUN,Admin,Financial,OK
53196,2025-01-17,VIEW,Analyst,Financial,OK
53197,2021-08-27,UPDATE,System,PII,Violation
53198,2021-10-29,DATA_MASK,Analyst,PII,OK
53199,2025-02-27,VIEW,Admin,Financial,Violation
53200,2023-06-03,MODEL_RUN,System,PII,OK
53201,2023-01-14,VIEW,Analyst,Financial,OK
53202,2024-09-09,UPDATE,System,PII,OK
53203,2025-05-05,DATA_MASK,System,PII,OK
53204,2022-12-07,DATA_MASK,System,Financial,OK
53205,2024-07-05,VIEW,Analyst,PII,OK
53206,2022-10-04,VIEW,System,PII,OK
53207,2024-10-24,VIEW,Admin,Financial,OK
53208,2025-06-03,MODEL_RUN,Admin,Financial,OK
53209,2022-12-21,VIEW,System,PII,OK
53210,2022-11-23,UPDATE,Analyst,PII,OK
53211,2025-08-26,VIEW,Analyst,Financial,OK
53212,2021-03-22,DATA_MASK,System,Financial,OK
53213,2025-04-16,UPDATE,Admin,PII,OK
53214,2024-12-11,MODEL_RUN,Admin,PII,Violation
53215,2025-11-18,VIEW,Analyst,Financial,OK
53216,2024-10-29,VIEW,Analyst,Financial,OK
53217,2022-06-04,UPDATE,Analyst,Financial,OK
53218,2022-06-08,DATA_MASK,Admin,Financial,OK
53219,2021-04-28,MODEL_RUN,Admin,Financial,OK
53220,2023-01-16,DATA_MASK,System,PII,OK
53221,2022-03-21,MODEL_RUN,System,Financial,OK
53222,2023-12-10,UPDATE,Analyst,PII,OK
53223,2024-01-12,UPDATE,Analyst,PII,OK
53224,2024-11-11,VIEW,Admin,Financial,OK
53225,2021-12-15,UPDATE,Analyst,Financial,OK
53226,2021-07-15,UPDATE,Analyst,Financial,OK
53227,2021-07-04,DATA_MASK,Analyst,PII,OK
53228,2025-07-05,VIEW,Admin,PII,OK
53229,2021-05-07,DATA_MASK,Admin,Financial,OK
53230,2023-08-20,UPDATE,Analyst,Financial,OK
53231,2024-04-19,VIEW,Admin,Financial,OK
53232,2024-03-26,MODEL_RUN,System,Financial,OK
53233,2025-04-26,VIEW,Admin,Financial,OK
53234,2023-08-06,MODEL_RUN,Admin,Financial,OK
53235,2023-01-30,MODEL_RUN,Analyst,PII,OK
53236,2024-05-20,DATA_MASK,Analyst,Financial,OK
53237,2025-09-15,DATA_MASK,Admin,Financial,OK
53238,2023-10-20,DATA_MASK,System,Financial,OK
53239,2021-09-27,MODEL_RUN,Analyst,PII,OK
53240,2025-11-21,DATA_MASK,System,PII,OK
53241,2023-02-02,VIEW,Analyst,Financial,OK
53242,2023-11-30,UPDATE,System,PII,Violation
53243,2023-06-05,DATA_MASK,Analyst,PII,OK
53244,2021-02-02,VIEW,Admin,PII,OK
53245,2022-05-02,DATA_MASK,System,PII,OK
53246,2024-06-12,DATA_MASK,System,PII,OK
53247,2022-03-20,MODEL_RUN,Admin,PII,OK
53248,2025-06-25,MODEL_RUN,System,PII,OK
53249,2021-04-11,DATA_MASK,System,PII,Violation
53250,2022-06-03,DATA_MASK,Admin,PII,Violation
53251,2022-10-20,DATA_MASK,Admin,Financial,OK
53252,2024-06-08,MODEL_RUN,System,Financial,OK
53253,2022-03-16,UPDATE,Admin,PII,OK
53254,2025-04-05,DATA_MASK,System,PII,OK
53255,2025-10-29,DATA_MASK,Analyst,PII,OK
53256,2025-10-19,VIEW,Admin,Financial,OK
53257,2025-10-09,DATA_MASK,Admin,PII,OK
53258,2023-02-03,UPDATE,Admin,PII,OK
53259,2021-04-05,UPDATE,Analyst,Financial,OK
53260,2021-03-22,DATA_MASK,System,Financial,Violation
53261,2022-10-12,VIEW,System,PII,OK
53262,2023-07-14,UPDATE,Admin,PII,OK
53263,2022-02-12,VIEW,System,PII,OK
53264,2022-11-15,DATA_MASK,Admin,Financial,OK
53265,2021-08-01,DATA_MASK,Admin,PII,OK
53266,2024-11-09,MODEL_RUN,Analyst,PII,OK
53267,2022-08-31,DATA_MASK,Analyst,PII,OK
53268,2021-03-21,MODEL_RUN,Admin,PII,OK
53269,2023-01-25,VIEW,System,Financial,OK
53270,2023-03-04,DATA_MASK,Analyst,PII,Violation
53271,2021-07-03,DATA_MASK,Analyst,PII,OK
53272,2022-01-18,VIEW,System,Financial,OK
53273,2024-10-08,DATA_MASK,System,PII,OK
53274,2023-10-03,VIEW,Admin,Financial,OK
53275,2022-03-20,VIEW,System,Financial,OK
53276,2021-10-22,UPDATE,Analyst,PII,OK
53277,2021-08-16,VIEW,System,PII,OK
53278,2022-07-02,VIEW,Admin,PII,Violation
53279,2024-10-27,UPDATE,System,PII,OK
53280,2024-03-12,VIEW,Analyst,Financial,OK
53281,2021-02-25,UPDATE,Admin,Financial,OK
53282,2024-04-02,UPDATE,Admin,PII,OK
53283,2023-03-11,MODEL_RUN,System,Financial,OK
53284,2024-03-17,VIEW,Admin,PII,OK
53285,2025-11-02,UPDATE,Analyst,Financial,OK
53286,2023-06-16,MODEL_RUN,Analyst,Financial,OK
53287,2024-10-21,DATA_MASK,System,PII,OK
53288,2025-01-30,MODEL_RUN,System,Financial,OK
53289,2024-09-01,DATA_MASK,Analyst,PII,OK
53290,2025-07-21,MODEL_RUN,Analyst,Financial,OK
53291,2025-09-10,MODEL_RUN,Analyst,Financial,OK
53292,2025-06-24,VIEW,System,Financial,OK
53293,2021-10-29,MODEL_RUN,Analyst,Financial,OK
53294,2024-08-17,MODEL_RUN,Analyst,PII,OK
53295,2025-07-28,DATA_MASK,Analyst,Financial,OK
53296,2025-07-06,DATA_MASK,Analyst,PII,OK
53297,2025-07-13,UPDATE,Analyst,Financial,Violation
53298,2024-10-19,MODEL_RUN,System,PII,OK
53299,2025-03-10,DATA_MASK,Analyst,PII,OK
53300,2024-06-08,VIEW,System,PII,OK
53301,2023-08-10,UPDATE,Analyst,Financial,OK
53302,2021-07-12,MODEL_RUN,Analyst,Financial,OK
53303,2021-08-15,MODEL_RUN,System,Financial,OK
53304,2025-06-24,MODEL_RUN,Admin,Financial,OK
53305,2021-10-02,VIEW,System,Financial,OK
53306,2021-07-27,VIEW,Analyst,Financial,OK
53307,2025-06-03,VIEW,System,Financial,OK
53308,2021-09-10,MODEL_RUN,Admin,Financial,OK
53309,2021-02-28,VIEW,Admin,Financial,Violation
53310,2022-12-24,UPDATE,System,Financial,OK
53311,2023-04-18,UPDATE,Admin,Financial,OK
53312,2023-12-20,VIEW,System,Financial,OK
53313,2022-03-24,VIEW,System,Financial,OK
53314,2021-04-11,UPDATE,Analyst,PII,OK
53315,2025-01-08,MODEL_RUN,Analyst,PII,Violation
53316,2021-06-25,UPDATE,Admin,PII,OK
53317,2022-08-15,DATA_MASK,Admin,Financial,Violation
53318,2024-09-10,DATA_MASK,Admin,PII,Violation
53319,2024-04-20,MODEL_RUN,Analyst,Financial,OK
53320,2022-07-02,UPDATE,System,Financial,OK
53321,2023-12-14,VIEW,System,Financial,OK
53322,2022-09-08,DATA_MASK,System,PII,OK
53323,2024-11-18,VIEW,Admin,Financial,OK
53324,2024-10-15,VIEW,System,PII,OK
53325,2024-01-17,UPDATE,Admin,Financial,OK
53326,2022-12-02,VIEW,Analyst,PII,OK
53327,2024-06-02,UPDATE,Analyst,PII,OK
53328,2021-05-16,DATA_MASK,Admin,PII,Violation
53329,2022-06-06,DATA_MASK,Admin,PII,OK
53330,2023-10-02,DATA_MASK,Admin,PII,OK
53331,2023-03-16,MODEL_RUN,Admin,PII,Violation
53332,2023-10-22,DATA_MASK,System,Financial,Violation
53333,2024-04-15,MODEL_RUN,System,PII,OK
53334,2021-07-13,UPDATE,Analyst,Financial,OK
53335,2021-06-01,DATA_MASK,Admin,Financial,OK
53336,2025-05-12,DATA_MASK,System,PII,Violation
53337,2022-04-30,VIEW,Admin,PII,OK
53338,2023-07-22,MODEL_RUN,System,Financial,OK
53339,2025-07-10,UPDATE,Analyst,PII,OK
53340,2022-10-23,MODEL_RUN,System,PII,OK
53341,2024-04-24,MODEL_RUN,Analyst,Financial,OK
53342,2024-02-22,MODEL_RUN,System,Financial,OK
53343,2024-03-01,UPDATE,Admin,PII,OK
53344,2024-01-19,UPDATE,System,Financial,OK
53345,2024-07-11,DATA_MASK,Analyst,PII,OK
53346,2025-11-18,VIEW,Analyst,Financial,OK
53347,2022-01-25,UPDATE,Analyst,Financial,Violation
53348,2024-04-07,MODEL_RUN,Analyst,Financial,OK
53349,2021-11-24,DATA_MASK,Admin,PII,Violation
53350,2023-04-26,UPDATE,Admin,Financial,OK
53351,2023-06-21,DATA_MASK,System,PII,OK
53352,2021-06-23,MODEL_RUN,Admin,PII,OK
53353,2025-09-26,MODEL_RUN,System,Financial,OK
53354,2021-06-24,UPDATE,Admin,PII,OK
53355,2024-10-10,DATA_MASK,System,PII,OK
53356,2025-08-23,MODEL_RUN,Admin,PII,OK
53357,2023-01-17,VIEW,System,Financial,OK
53358,2025-06-22,DATA_MASK,Admin,Financial,OK
53359,2022-03-24,UPDATE,Analyst,PII,OK
53360,2023-09-09,VIEW,Analyst,Financial,OK
53361,2022-09-18,VIEW,Admin,PII,OK
53362,2022-02-25,MODEL_RUN,System,PII,OK
53363,2023-11-06,DATA_MASK,Admin,Financial,OK
53364,2025-02-24,MODEL_RUN,Admin,Financial,OK
53365,2023-04-12,VIEW,Analyst,Financial,OK
53366,2023-07-07,VIEW,Analyst,Financial,Violation
53367,2022-06-15,DATA_MASK,System,PII,OK
53368,2024-06-10,UPDATE,Analyst,Financial,OK
53369,2023-07-25,VIEW,Admin,Financial,OK
53370,2025-01-11,UPDATE,Admin,PII,OK
53371,2023-11-24,DATA_MASK,Admin,Financial,Violation
53372,2021-02-24,VIEW,Admin,PII,OK
53373,2025-08-23,VIEW,System,Financial,OK
53374,2021-09-15,MODEL_RUN,System,Financial,OK
53375,2022-09-26,VIEW,Admin,Financial,OK
53376,2024-05-23,VIEW,Analyst,Financial,OK
53377,2024-09-30,MODEL_RUN,Admin,Financial,Violation
53378,2025-12-10,VIEW,Admin,PII,OK
53379,2021-01-31,VIEW,System,PII,OK
53380,2025-08-14,DATA_MASK,Admin,Financial,OK
53381,2022-08-15,VIEW,Analyst,PII,OK
53382,2024-09-30,UPDATE,System,PII,OK
53383,2023-01-11,MODEL_RUN,Analyst,Financial,OK
53384,2021-06-14,MODEL_RUN,Analyst,Financial,OK
53385,2024-09-19,MODEL_RUN,Analyst,Financial,OK
53386,2021-07-01,VIEW,Analyst,Financial,OK
53387,2023-10-16,VIEW,System,PII,OK
53388,2022-12-10,DATA_MASK,System,Financial,OK
53389,2024-10-15,MODEL_RUN,Analyst,Financial,OK
53390,2025-10-16,DATA_MASK,Admin,Financial,Violation
53391,2024-12-18,DATA_MASK,System,PII,OK
53392,2022-05-16,VIEW,Analyst,Financial,OK
53393,2021-05-22,MODEL_RUN,Admin,Financial,OK
53394,2023-01-19,VIEW,System,PII,OK
53395,2022-11-30,DATA_MASK,Admin,Financial,OK
53396,2021-03-20,MODEL_RUN,Admin,Financial,OK
53397,2024-09-29,DATA_MASK,System,PII,OK
53398,2025-02-24,VIEW,Admin,PII,OK
53399,2024-04-04,UPDATE,System,PII,OK
53400,2021-03-24,UPDATE,Analyst,PII,Violation
53401,2023-02-02,MODEL_RUN,Analyst,Financial,OK
53402,2022-04-12,MODEL_RUN,System,Financial,OK
53403,2021-06-25,UPDATE,Admin,PII,OK
53404,2025-03-05,UPDATE,System,Financial,OK
53405,2023-11-01,DATA_MASK,Analyst,PII,OK
53406,2024-10-17,MODEL_RUN,Admin,PII,OK
53407,2023-09-01,VIEW,Admin,PII,OK
53408,2022-02-03,MODEL_RUN,Analyst,PII,OK
53409,2024-01-26,VIEW,Admin,Financial,OK
53410,2022-07-12,VIEW,Admin,PII,OK
53411,2022-03-03,UPDATE,Analyst,PII,Violation
53412,2024-09-30,UPDATE,Analyst,PII,Violation
53413,2022-12-10,UPDATE,Analyst,PII,OK
53414,2021-11-16,DATA_MASK,Analyst,Financial,OK
53415,2021-07-10,MODEL_RUN,System,PII,OK
53416,2021-04-27,MODEL_RUN,Analyst,PII,OK
53417,2021-08-12,MODEL_RUN,System,Financial,OK
53418,2024-04-29,DATA_MASK,System,PII,OK
53419,2022-11-05,MODEL_RUN,Analyst,Financial,OK
53420,2024-06-07,UPDATE,System,Financial,OK
53421,2024-03-11,MODEL_RUN,Admin,Financial,OK
53422,2021-03-24,VIEW,Analyst,PII,OK
53423,2025-05-12,DATA_MASK,Admin,PII,OK
53424,2025-08-02,MODEL_RUN,Analyst,Financial,OK
53425,2021-10-18,UPDATE,Admin,Financial,OK
53426,2025-11-19,UPDATE,Admin,Financial,OK
53427,2023-07-10,VIEW,Admin,Financial,OK
53428,2025-10-13,DATA_MASK,Analyst,Financial,OK
53429,2023-09-20,VIEW,Analyst,PII,OK
53430,2023-02-10,UPDATE,System,Financial,OK
53431,2025-04-18,VIEW,Admin,PII,OK
53432,2021-05-27,MODEL_RUN,System,PII,OK
53433,2025-12-21,UPDATE,Analyst,PII,Violation
53434,2024-08-21,DATA_MASK,Analyst,Financial,Violation
53435,2024-04-15,MODEL_RUN,Analyst,Financial,OK
53436,2025-10-31,VIEW,System,PII,OK
53437,2022-03-09,VIEW,Admin,Financial,OK
53438,2023-10-31,UPDATE,Admin,Financial,OK
53439,2024-05-20,VIEW,System,PII,Violation
53440,2021-09-16,UPDATE,System,Financial,OK
53441,2025-11-18,VIEW,Analyst,PII,Violation
53442,2021-06-17,UPDATE,Admin,Financial,OK
53443,2025-12-10,DATA_MASK,System,PII,OK
53444,2025-10-18,MODEL_RUN,Admin,PII,OK
53445,2024-09-25,DATA_MASK,System,Financial,OK
53446,2024-12-14,VIEW,System,Financial,OK
53447,2021-08-15,VIEW,Admin,Financial,OK
53448,2025-06-26,UPDATE,Analyst,Financial,Violation
53449,2024-10-24,UPDATE,System,PII,OK
53450,2025-09-05,MODEL_RUN,System,PII,OK
53451,2023-03-02,DATA_MASK,Analyst,Financial,OK
53452,2023-11-25,DATA_MASK,Admin,Financial,OK
53453,2023-09-16,UPDATE,System,Financial,OK
53454,2024-02-29,DATA_MASK,Analyst,Financial,OK
53455,2023-02-09,MODEL_RUN,Admin,PII,OK
53456,2021-12-13,VIEW,Admin,Financial,OK
53457,2022-02-15,DATA_MASK,System,Financial,OK
53458,2021-04-24,MODEL_RUN,Admin,PII,OK
53459,2021-06-28,DATA_MASK,Analyst,PII,OK
53460,2024-02-10,MODEL_RUN,Admin,Financial,OK
53461,2025-06-20,VIEW,Analyst,PII,OK
53462,2023-01-17,UPDATE,Admin,PII,OK
53463,2025-10-22,VIEW,Admin,Financial,OK
53464,2023-06-29,UPDATE,Analyst,PII,Violation
53465,2025-03-25,VIEW,Admin,PII,Violation
53466,2023-01-12,MODEL_RUN,Analyst,Financial,Violation
53467,2025-01-11,MODEL_RUN,Analyst,Financial,OK
53468,2025-12-20,MODEL_RUN,Analyst,PII,OK
53469,2024-02-13,VIEW,System,Financial,OK
53470,2025-05-04,DATA_MASK,System,Financial,OK
53471,2023-07-26,UPDATE,Admin,PII,OK
53472,2022-05-20,DATA_MASK,System,Financial,OK
53473,2025-01-25,MODEL_RUN,Analyst,Financial,OK
53474,2022-03-20,UPDATE,Admin,Financial,OK
53475,2023-04-28,UPDATE,System,PII,OK
53476,2022-01-23,UPDATE,Analyst,Financial,OK
53477,2022-08-09,MODEL_RUN,System,PII,OK
53478,2021-05-26,VIEW,Admin,Financial,OK
53479,2024-10-07,VIEW,Admin,PII,OK
53480,2024-10-21,VIEW,Admin,Financial,OK
53481,2025-06-29,UPDATE,Admin,PII,Violation
53482,2022-04-20,DATA_MASK,System,Financial,OK
53483,2025-07-27,DATA_MASK,Admin,Financial,OK
53484,2024-03-31,DATA_MASK,Analyst,PII,OK
53485,2022-12-11,DATA_MASK,Admin,Financial,OK
53486,2022-03-11,VIEW,Analyst,PII,OK
53487,2025-11-07,VIEW,System,PII,OK
53488,2022-08-08,MODEL_RUN,Analyst,Financial,OK
53489,2021-01-18,MODEL_RUN,Analyst,Financial,OK
53490,2022-05-05,DATA_MASK,System,Financial,Violation
53491,2024-03-24,UPDATE,System,Financial,OK
53492,2021-01-05,VIEW,Analyst,Financial,OK
53493,2024-02-11,DATA_MASK,System,Financial,OK
53494,2025-01-07,UPDATE,Admin,PII,OK
53495,2025-12-02,UPDATE,Analyst,Financial,OK
53496,2024-04-29,MODEL_RUN,System,Financial,OK
53497,2021-03-09,MODEL_RUN,Admin,Financial,OK
53498,2025-11-27,MODEL_RUN,Admin,PII,OK
53499,2023-05-12,VIEW,Admin,Financial,OK
53500,2023-10-05,UPDATE,Admin,Financial,OK
53501,2025-09-24,UPDATE,Admin,PII,OK
53502,2025-02-21,UPDATE,Analyst,PII,OK
53503,2021-12-31,MODEL_RUN,Analyst,Financial,OK
53504,2023-12-07,UPDATE,Admin,Financial,OK
53505,2023-07-29,MODEL_RUN,Admin,Financial,OK
53506,2022-08-22,DATA_MASK,Admin,Financial,Violation
53507,2021-03-20,DATA_MASK,Admin,Financial,OK
53508,2024-11-16,DATA_MASK,Analyst,Financial,OK
53509,2021-04-17,VIEW,Analyst,PII,OK
53510,2021-05-20,MODEL_RUN,Analyst,Financial,OK
53511,2022-01-04,DATA_MASK,Analyst,PII,OK
53512,2023-11-13,VIEW,System,Financial,OK
53513,2024-12-16,MODEL_RUN,Analyst,PII,OK
53514,2023-08-31,MODEL_RUN,System,Financial,OK
53515,2024-02-01,MODEL_RUN,Analyst,PII,OK
53516,2025-12-15,MODEL_RUN,Admin,PII,OK
53517,2025-05-19,VIEW,Analyst,PII,OK
53518,2025-08-07,UPDATE,Admin,Financial,OK
53519,2022-11-28,UPDATE,System,Financial,OK
53520,2022-12-01,UPDATE,Analyst,PII,OK
53521,2021-04-30,UPDATE,System,Financial,OK
53522,2021-11-03,VIEW,System,Financial,OK
53523,2024-07-25,DATA_MASK,System,Financial,OK
53524,2024-05-14,UPDATE,Admin,Financial,OK
53525,2023-06-01,VIEW,Admin,Financial,OK
53526,2025-03-01,VIEW,Analyst,Financial,OK
53527,2025-07-18,DATA_MASK,System,Financial,OK
53528,2022-10-30,MODEL_RUN,Analyst,PII,OK
53529,2022-11-13,UPDATE,Analyst,PII,OK
53530,2023-11-09,UPDATE,System,PII,OK
53531,2024-06-15,UPDATE,Admin,Financial,OK
53532,2021-12-15,MODEL_RUN,Admin,PII,OK
53533,2022-08-21,MODEL_RUN,System,Financial,OK
53534,2022-03-09,DATA_MASK,Analyst,Financial,OK
53535,2021-05-05,MODEL_RUN,Analyst,PII,OK
53536,2022-08-05,MODEL_RUN,Admin,Financial,OK
53537,2025-10-18,UPDATE,Analyst,PII,OK
53538,2021-06-14,UPDATE,Admin,PII,OK
53539,2025-11-27,MODEL_RUN,Admin,PII,OK
53540,2022-08-31,DATA_MASK,Admin,PII,OK
53541,2024-05-23,VIEW,Admin,Financial,OK
53542,2021-02-24,DATA_MASK,System,PII,OK
53543,2024-08-01,UPDATE,Analyst,Financial,OK
53544,2021-02-24,DATA_MASK,System,Financial,OK
53545,2025-10-03,VIEW,Admin,PII,OK
53546,2025-05-23,VIEW,System,PII,OK
53547,2023-02-07,DATA_MASK,System,Financial,OK
53548,2021-07-15,UPDATE,Analyst,PII,OK
53549,2025-08-06,MODEL_RUN,Analyst,PII,OK
53550,2023-12-22,UPDATE,Analyst,Financial,OK
53551,2023-03-16,DATA_MASK,Analyst,PII,OK
53552,2025-04-19,UPDATE,Admin,Financial,OK
53553,2021-06-09,MODEL_RUN,System,Financial,OK
53554,2022-11-23,MODEL_RUN,Admin,PII,OK
53555,2025-12-21,VIEW,Analyst,PII,OK
53556,2023-01-02,MODEL_RUN,Admin,PII,OK
53557,2024-01-08,MODEL_RUN,Analyst,PII,OK
53558,2023-06-20,DATA_MASK,Analyst,Financial,OK
53559,2023-09-06,UPDATE,Analyst,PII,Violation
53560,2021-06-02,DATA_MASK,Admin,PII,OK
53561,2025-11-22,VIEW,System,Financial,OK
53562,2022-07-09,MODEL_RUN,Analyst,PII,OK
53563,2025-07-30,MODEL_RUN,System,Financial,OK
53564,2025-05-28,MODEL_RUN,System,PII,OK
53565,2024-10-23,VIEW,Admin,Financial,OK
53566,2022-02-03,DATA_MASK,System,PII,OK
53567,2021-09-09,VIEW,Admin,Financial,OK
53568,2024-03-10,VIEW,Admin,PII,OK
53569,2024-01-12,UPDATE,Analyst,Financial,OK
53570,2023-12-19,VIEW,Admin,Financial,OK
53571,2024-12-02,UPDATE,System,Financial,OK
53572,2022-08-28,MODEL_RUN,Admin,PII,OK
53573,2021-11-14,VIEW,System,PII,OK
53574,2024-02-17,DATA_MASK,Admin,Financial,OK
53575,2022-10-13,DATA_MASK,Analyst,Financial,OK
53576,2025-06-24,UPDATE,Admin,PII,OK
53577,2023-06-03,DATA_MASK,Analyst,PII,OK
53578,2024-06-11,MODEL_RUN,System,Financial,OK
53579,2021-03-21,MODEL_RUN,Analyst,Financial,OK
53580,2024-12-08,DATA_MASK,System,PII,OK
53581,2023-01-02,UPDATE,Admin,PII,OK
53582,2021-05-22,UPDATE,System,PII,Violation
53583,2025-09-24,UPDATE,Admin,Financial,OK
53584,2023-07-10,VIEW,Admin,PII,OK
53585,2024-12-22,MODEL_RUN,System,Financial,OK
53586,2023-03-03,DATA_MASK,System,Financial,OK
53587,2022-03-26,DATA_MASK,Admin,Financial,OK
53588,2023-01-08,DATA_MASK,System,Financial,OK
53589,2024-06-18,UPDATE,System,PII,OK
53590,2024-11-15,DATA_MASK,System,Financial,OK
53591,2023-11-27,DATA_MASK,Analyst,PII,OK
53592,2021-03-28,UPDATE,System,PII,Violation
53593,2025-01-01,UPDATE,Analyst,PII,OK
53594,2024-08-20,MODEL_RUN,Admin,Financial,OK
53595,2021-02-07,VIEW,Analyst,PII,OK
53596,2025-04-09,UPDATE,System,Financial,OK
53597,2025-06-03,MODEL_RUN,Analyst,PII,OK
53598,2024-09-09,DATA_MASK,System,PII,OK
53599,2024-07-08,DATA_MASK,System,Financial,OK
53600,2023-10-19,DATA_MASK,Analyst,Financial,OK
53601,2021-05-07,MODEL_RUN,Admin,PII,OK
53602,2023-01-17,VIEW,Admin,Financial,Violation
53603,2022-07-04,MODEL_RUN,Analyst,Financial,OK
53604,2025-04-21,VIEW,Analyst,Financial,OK
53605,2025-05-27,DATA_MASK,Analyst,PII,OK
53606,2021-12-01,VIEW,System,PII,OK
53607,2023-06-17,VIEW,System,Financial,OK
53608,2024-02-11,MODEL_RUN,System,PII,OK
53609,2025-08-13,DATA_MASK,System,Financial,OK
53610,2022-06-24,MODEL_RUN,Admin,PII,OK
53611,2024-07-02,MODEL_RUN,System,Financial,OK
53612,2025-12-24,UPDATE,System,Financial,OK
